cell_id,lat,lon
736,34.754157553688984,-115.94958891689981
737,34.9941572120203,-115.94958901962991
738,35.23415686303859,-115.94958912265596
739,35.474156506686825,-115.94958922597058
740,35.714156142907456,-115.94958932956636
741,35.9541557716425,-115.94958943343589
742,36.194155392833466,-115.94958953757173
743,32.594160250794594,-115.70958790484269
744,32.834159971991355,-115.7095880079916
745,33.074159686372504,-115.70958811151358
746,33.31415939388445,-115.70958821540115
747,33.55415909447326,-115.7095883196469
748,33.79415878808467,-115.70958842424322
749,34.03415847466411,-115.70958852918262
750,34.274158154156574,-115.70958863445759
751,34.514157826506725,-115.7095887400605
752,34.754157491658844,-115.7095888459838
753,34.99415714955682,-115.70958895221989
754,35.234156800144056,-115.70958905876108
755,35.47415644336356,-115.70958916559978
756,35.71415607915794,-115.70958927272835
757,35.95415570746922,-115.70958938013904
758,32.59416019076377,-115.46958780281739
759,32.834159911495036,-115.46958790937956
760,33.07415962541239,-115.46958801632621
761,33.314159332462296,-115.46958812364967
762,33.55415903259089,-115.46958823134217
763,33.794158725744005,-115.46958833939594
764,34.0341584118671,-115.46958844780319
765,34.27415809090532,-115.46958855655612
766,34.51415776280334,-115.46958866564691
767,34.75415742750556,-115.4695887750677
768,34.9941570849559,-115.4695888848106
769,35.2341567350979,-115.46958899486778
770,35.47415637787463,-115.4695891052313
771,35.714156013228724,-115.4695892158932
772,32.59416012873685,-115.22958770077979
773,32.83415984898772,-115.22958781075693
774,33.07415956242641,-115.2295879211299
775,33.31415926899949,-115.22958803189074
776,33.55415896865315,-115.22958814303149
777,33.794158661333306,-115.22958825454404
778,34.03415834698552,-115.22958836642042
779,34.27415802555497,-115.22958847865252
780,34.514157696986466,-115.22958859123224
781,34.754157361224436,-115.22958870415154
782,34.99415701821292,-115.2295888174022
783,35.23415666789551,-115.22958893097612
784,35.474156310215385,-115.22958904486515
785,32.594160064708866,-114.98958759872964
786,32.834159784464404,-114.9895877121235
787,33.07415949740961,-114.98958782592445
788,33.31415920349107,-114.9895879401243
789,33.55415890265511,-114.98958805471472
790,33.79415859484768,-114.9895881696875
791,34.03415828001444,-114.98958828503429
792,34.27415795810066,-114.98958840074675
793,34.51415762905125,-114.98958851681657
794,34.75415729281069,-114.98958863323539
795,34.994156949323106,-114.98958874999474
796,35.23415659853217,-114.9895888670863
797,35.474156240381156,-114.98958898450157
798,32.594159998674634,-114.74958749666668
799,32.83415971791997,-114.74958761347908
800,33.074159430356836,-114.74958773070972
801,33.314159135931945,-114.74958784835017
802,33.55415883459167,-114.74958796639186
803,33.794158526282075,-114.74958808482627
804,34.03415821094887,-114.74958820364479
805,34.27415788853742,-114.7495883228389
806,34.5141575589927,-114.74958844239998
807,34.75415722225932,-114.74958856231936
808,34.994156878281494,-114.74958868258837
809,35.23415652700293,-114.74958880319839
810,32.8341596493491,-114.50958751482341
811,33.07415936126283,-114.50958763548553
812,33.31415906631684,-114.50958775656825
813,33.55415876445759,-114.50958787806276
814,33.79415845563124,-114.50958799996029
815,34.03415813978355,-114.509588122252
816,34.27415781686002,-114.50958824492902
817,34.51415748680568,-114.50958836798249
818,34.75415714956525,-114.50958849140353
819,34.99415680508296,-114.5095886151832
820,34.03415806651316,-114.26958804085585
821,34.27415774306314,-114.26958816701713
822,34.51415741248488,-114.26958829356424
823,34.274157667141296,-114.02958808910329
